City,State,Latitude,Longitude
Jamaica Plain,MA,42.309998,-71.11171
Bridgewater,MI,42.160216,-83.911693
Milton,WV,38.440316,-82.13535
Maynardville,TN,36.251265,-83.82558
Powell,TN,36.044507,-84.04192
Eva,TN,36.114049,-87.97808
Mechanicsville,PA,40.349443,-75.067622
Broad Run,VA,38.810629,-77.7057
Lawrenceville,VA,36.722176,-77.81269
Tutor Key,KY,37.8583,-82.7598
Dorton,KY,37.279027,-82.57732
Mexico Beach,FL,29.945008,-85.41461
Vernon,FL,30.563809,-85.82357
Wallingford,IA,43.309573,-94.74784
Packwaukee,WI,43.765621,-89.45736
Shadehill,SD,45.690446,-102.25384
Portal,ND,48.973939,-102.60078
Alzada,MT,45.189905,-104.38569
Georgetown,OH,38.87752,-83.90215
Tipton,IN,40.284041,-86.04681
Scotland,IN,39.037144,-86.961577
White City,KS,38.79144,-96.73809
Downs,KS,39.50357,-98.55591
Gem,KS,39.488765,-100.89755
Snyder,NE,41.704483,-96.78794
Browning,IL,40.153557,-90.35255
Montrose,MN,45.046143,-93.92085
Mound,MN,44.933712,-93.66038
Dover,MN,43.975269,-92.14213
Jet,OK,36.702485,-98.1728
Sulphur Bluff,TX,33.323467,-95.39168
McIntosh,FL,29.450353,-82.22069
Ware,MA,42.270611,-72.26067
Black,AL,31.013308,-85.75742
Madisonville,TN,35.506259,-84.35738
Parsons,TN,35.66088,-88.1184
Trail,OR,42.713888,-122.7541
Amanda Park,WA,47.463965,-124.02938
Conconully,WA,48.559477,-119.75474
Lucan,MN,44.397402,-95.42013
Avon,MN,45.624705,-94.44973
Estelline,SD,44.587419,-96.90648
Park City,MT,45.622948,-108.96
Panhandle,TX,35.335288,-101.39752
Sequoia National Park,CA,36.596251,-118.73425
Cedar Crest,NM,35.136495,-106.37296
Wakarusa,KS,38.895185,-95.71995
Derby,KS,37.557434,-97.25167
Addison,IL,41.839679,-88.088716
Paton,IA,42.17191,-94.25943
Greenbush,WI,43.718294,-87.618716
Federal Dam,MN,47.243893,-94.23203
Brandon,SD,43.590014,-96.58362
Glenwood,MO,40.513638,-92.60818
Darlington,MO,40.183995,-94.40163
Plainview,AR,34.865448,-93.33057
Garyville,LA,30.058276,-90.61738
Odessa,WA,47.338736,-118.70235
Fairview,SD,43.192357,-96.51982
Orange,ND,45.984316,-102.101218
Horace,ND,46.724294,-96.8728
Michigan,ND,48.052404,-98.12379
Finley,OK,34.373618,-95.43604
Watersmeet,MI,46.258959,-89.26594
Farmington,IA,40.655336,-91.72385
Westfield,WI,43.907282,-89.49412
Saint Amant,LA,30.212699,-90.81947
Antoine,AR,34.033062,-93.42614
Cropsey,IL,40.607615,-88.49
Wapella,IL,40.240627,-88.96635
Telluride,CO,37.932874,-107.88874
Red Rock,TX,29.950887,-97.42728
Littlefield,TX,33.894823,-102.32282
Notrees,TX,31.840191,-102.74709
Dunsmuir,CA,41.221077,-122.28003
Ewa Beach,HI,21.338055,-158.02499
Sadler,TX,33.748414,-96.83792
Soldotna,AK,60.489536,-151.02091
Leighton,AL,34.660322,-87.53577
Green Valley Lake,CA,34.241477,-117.07449
Bolton,MS,32.39336,-90.47024
Ossian,IN,40.880397,-85.15936
Olema,CA,38.054433,-122.77762
Applegate,CA,38.995732,-120.99703
Days Creek,OR,42.971648,-123.06467
Olancha,CA,36.228484,-117.97084
Bluewater,NM,35.20912,-108.07182
Socorro,NM,33.953237,-106.93722
Dexter,NM,33.244151,-104.3334
Rock Island,WA,47.360902,-120.11338
Penuelas,PR,18.055399,-66.72602
Saint Bonifacius,MN,44.906512,-93.7439
Freeport,MN,45.67539,-94.67303
Blue River,KY,37.617197,-82.85634
McDowell,KY,37.449076,-82.7264
Amsterdam,OH,40.469171,-80.93363
Buford,WY,41.105595,-105.3549
Arapahoe,WY,42.981091,-108.60194
Skidmore,MO,40.30191,-95.09462
Butterfield,MO,36.749457,-93.90647
Streetman,TX,31.889748,-96.25435
Los Alamitos,CA,33.640302,-117.769442
Tahuya,WA,47.433993,-123.02078
Trampas,NM,36.504515,-105.62924
Crescent Valley,NV,40.450972,-116.51585
South Gate,CA,33.944264,-118.1949
Rogers,CT,41.839051,-71.90634
Sandersville,GA,32.984529,-82.8375
Leesburg,GA,31.714526,-84.16931
Hawthorne,FL,29.601599,-82.0309
Glade Spring,VA,36.772376,-81.7742
Vesuvius,VA,37.819652,-79.21508
Grassy Meadows,WV,37.838288,-80.75393
Soudersburg,PA,40.0185,-76.297582
Breesport,NY,42.177039,-76.73437
Windham,NH,42.805194,-71.29878
Colusa,CA,39.254875,-122.04572
Moriarty,NM,35.001195,-105.99524
Honokaa,HI,20.089087,-155.51679
Scottsburg,OR,43.669352,-123.8141
Bard,CA,32.782242,-114.561905
Husum,WA,45.807631,-121.487682
Milford,KS,39.149612,-96.90611
Ludlow,MO,39.671985,-93.67718
Westphalia,MO,38.417602,-92.02791
Bouse,AZ,33.946064,-113.9537
North Aurora,IL,41.809387,-88.32931
Farmer City,IL,40.251945,-88.65279
Garciasville,TX,26.321652,-98.69525
Cedar Falls,IA,42.469768,-92.309475
Pep,TX,33.783555,-102.59146
Stanton,MO,38.274398,-91.085533
Myrtle,MS,34.536153,-89.13829
Plantersville,MS,34.179513,-88.63454
Le Sueur,MN,44.449976,-93.90513
Clairfield,TN,36.567165,-83.94202
Honeoye,NY,42.762059,-77.50488
Brooktondale,NY,42.368,-76.35407
Mauk,GA,32.498727,-84.42804
Adel,GA,31.133004,-83.42736
McDavid,FL,30.878449,-87.47861
Newsoms,VA,36.610636,-77.10269
Claudville,VA,36.580514,-80.4332
Purlear,NC,36.195632,-81.37303
Grover,NC,35.189591,-81.47928
Williston,VT,44.44524,-73.09917
Lake Hiawatha,NJ,40.881149,-74.38112
Vienna,NJ,40.864844,-74.897002
Adams,MA,42.619727,-73.11842
Rinard,IA,42.339118,-94.488618
Titus,AL,32.691057,-86.29429
Guasti,CA,34.066655,-117.58831
Piru,CA,34.424363,-118.73908
Banta,CA,37.889849,-121.253872
Ridgefield,WA,45.795825,-122.69804
Eureka,UT,39.855141,-112.14995
Gazelle,CA,41.441194,-122.64688
Jefferson,MA,42.369658,-71.87418
Foxborough,MA,42.075995,-71.286055
Thorn Hill,TN,36.407028,-83.34113
Kilmichael,MS,33.413657,-89.56261
White Owl,SD,44.562488,-102.41683
Hurdsfield,ND,47.456626,-99.9372
Glentana,MT,48.330241,-106.609665
Exeland,WI,45.671767,-91.23317
Franklin,MN,44.541889,-94.8735
Fairpoint,OH,40.11761,-80.93763
Cairo,OH,40.831339,-84.08602
Swanton,OH,41.585948,-83.87384
Omaha,GA,32.1342,-84.98499
Glenwood,FL,29.022729,-81.172169
Oldtown,MD,39.579649,-78.55826
Sharps,VA,37.825956,-76.70563
Rochester,PA,40.708166,-80.2735
Moira,NY,44.833996,-74.5716
Fabius,NY,42.847248,-75.97818
Stanaford,WV,37.748935,-81.224458
Cortez,FL,27.469113,-82.68765
King Of Prussia,PA,40.092941,-75.37525
Vandemere,NC,35.191279,-76.660435
Hartsville,SC,34.365898,-80.132418
Colton,OR,45.181819,-122.39802
Reardan,WA,47.693129,-117.86164
Goodville,PA,40.043523,-76.238766
Herrick Center,PA,41.759285,-75.50111
Balm,FL,27.764761,-82.273409
Oneco,FL,27.427213,-82.438689
Sumiton,AL,33.753474,-87.04756
Little Falls,NJ,40.886628,-74.21405
Richland,NJ,39.490774,-74.87045
Millbury,MA,42.196144,-71.76272
Aubrey,AR,34.719877,-90.89796
Mellwood,AR,34.189902,-90.97694
Murray,IA,41.039527,-93.95498
Realitos,TX,27.363706,-98.56442
Weimar,TX,29.698373,-96.75932
Turlock,CA,37.48858,-120.85196
Artois,CA,39.633265,-122.21009
Vernonia,OR,45.862577,-123.206
Honeyville,UT,41.644833,-112.09427
Fort Knox,KY,37.895491,-85.9662
Arapahoe,CO,38.834807,-102.1746
Chandlerville,IL,40.051603,-90.14057
Summit,AR,36.255295,-92.68844
Meers,OK,34.630879,-98.457646
Port Haywood,VA,37.366838,-76.29577
Paynesville,WV,37.357831,-81.89583
Gay,WV,38.770723,-81.55043
Richville,NY,44.414762,-75.37897
East Rochester,NY,43.111663,-77.48709
Burgess,VA,37.860549,-76.35637
Monsey,NY,41.116162,-74.07556
Montchanin,DE,39.788562,-75.58881
Wilkesboro,NC,36.136991,-81.17462
Miley,SC,32.788773,-81.126913
Middle Falls,NY,43.100123,-73.524554
Maple View,NY,43.457798,-76.153442
Macedonia,IA,41.182061,-95.44357
Kohler,WI,43.740794,-87.78303
Benoit,WI,46.682796,-91.143254
Cologne,MN,44.768762,-93.77839
Tchula,MS,33.136434,-90.27065
Memphis,NY,43.105771,-76.41482
Vowinckel,PA,41.41229,-79.22805
East Earl,PA,40.141301,-76.0227
Deer Park,TX,29.687657,-95.1201
Devers,TX,29.981421,-94.55067
Mason City,IL,40.200537,-89.70427
Farina,IL,38.857185,-88.7591
Roby,MO,37.508599,-92.09108
Liberty Hill,SC,34.450789,-80.79844
Athens,WI,45.040345,-90.01829
Warrington,PA,40.240295,-75.13458
Aberdeen Proving Ground,MD,39.473451,-76.14083
Palmer,IA,42.638478,-94.58979
Banquete,TX,27.807025,-97.79801
Taos,NM,36.414942,-105.5808
Menifee,CA,33.66035,-117.18987
Newfield,NY,42.354851,-76.60338
Odessa,NY,42.341316,-76.77926
La Jose,PA,40.801942,-78.66543
Mill Village,PA,41.87504,-79.96986
Pennsylvania Furnace,PA,40.722897,-77.96941
Port Ewen,NY,41.905004,-73.97957
North Brookfield,NY,42.852808,-75.39938
Stroudsburg,PA,40.98314,-75.26026
Talking Rock,GA,34.537611,-84.51135
Brownton,WV,39.220701,-80.15881
Point Pleasant,WV,38.87018,-82.10751
Bladensburg,OH,40.285043,-82.28218
Mechanicsburg,OH,40.052907,-83.57223
Cazadero,CA,38.562843,-123.16785
Kealia,HI,22.111837,-159.31283
Fox Island,WA,47.244053,-122.6199
Anton,CO,39.727493,-103.10362
Recluse,WY,44.876211,-105.74228
Connerville,OK,34.451503,-96.63092
Sallisaw,OK,35.467031,-94.78647
Miles,TX,31.58901,-100.1911
Kincaid,KS,38.088951,-95.17473
Hunter,KS,39.229204,-98.38455
Randolph,NE,42.377338,-97.35618
Arcadia,NE,41.420141,-99.1444
Superior,NE,40.03686,-98.07828
Browerville,MN,46.149276,-94.83088
Steele,ND,46.862714,-99.9205
Roscoe,MT,45.343978,-109.50168
Proctor,MT,47.923911,-114.37322
Posen,IL,41.628034,-87.68694
Brunsville,IA,42.809286,-96.2687
Galatia,IL,37.836537,-88.62298
Wheeling,MO,39.808311,-93.37642
Moores Hill,IN,39.075691,-85.06057
Welsh,LA,30.246368,-92.83199
Biwabik,MN,47.533314,-92.34084
Big Rock,IL,41.75537,-88.54865
Groveland,IL,40.590353,-89.54053
Pelzer,SC,34.646501,-82.44077
Dice,KY,37.370521,-83.23714
Pine Top,KY,37.273854,-82.86011
Clara,MS,31.593682,-88.704829
Poplarville,MS,30.810936,-89.56435
Millwood,WV,38.906099,-81.83274
Cool Ridge,WV,37.648813,-81.11241
Lake Lucerne,FL,25.968737,-80.262604
Langston,OK,35.941421,-97.25495
Red Oak,OK,34.948771,-95.1037
Wayan,ID,43.027278,-111.22042
Gasquet,CA,41.888557,-123.80079
New Bedford,PA,41.098098,-80.50393
Eden Mills,VT,44.711083,-72.50846
Wharton,NJ,40.913298,-74.58246
Whitesboro,NJ,39.037404,-74.85749
Andalusia,AL,31.279043,-86.48699
Montrose,AL,30.564701,-87.90216
Melvin,AL,32.004227,-88.200738
Chuckey,TN,36.21503,-82.6744
Manilla,IN,39.563815,-85.61239
Rushville,IN,39.614803,-85.43834
Sutter,IL,40.240004,-91.35197
Winthrop,AR,33.865609,-94.38408
Board Camp,AR,34.537164,-94.0972
Gonzales,LA,30.229237,-90.92251
Howell,NJ,40.146597,-74.20815
Germantown,NY,42.123977,-73.86199
New Cumberland,PA,40.22004,-76.86849
Ceiba,PR,18.262902,-65.646529
Rochdale,MA,42.194793,-71.90651
Carriere,MS,30.641521,-89.65929
Crawford,MS,33.313523,-88.62721
Middlesborough,KY,36.608426,-83.731809
Elberta,MI,44.617592,-86.22663
Wilson,MI,45.685664,-87.37748
Diagonal,IA,40.814077,-94.33601
Davey,NE,40.965773,-96.67667
Riverton,IL,39.85973,-89.52972
Marshall,MN,44.446885,-95.77281
Cavour,SD,44.305089,-98.04565
Glen Ullin,ND,46.759443,-101.83368
Algonquin,IL,42.17315,-88.31849
Dolton,IL,41.626839,-87.59865
Justice,IL,41.746432,-87.83557
New Boston,IL,41.223984,-91.0123
Hartford,IL,38.833898,-90.09533
Jonesville,MI,42.018585,-84.64548
Hall Summit,LA,32.176112,-93.30398
Effie,LA,31.21968,-92.07345
Mount Holly,AR,33.325889,-92.90485
Summers,AR,36.027493,-94.50146
Selman City,TX,32.1826,-94.935456
Red Wing,MN,44.539036,-92.53637
Rock Creek,MN,46.074687,-92.718004
Victoria,MN,44.858595,-93.66341
Backus,MN,46.823666,-94.50471
Sawyer,MN,46.670691,-92.69235
Rushford,MN,43.80784,-91.75117
Bayou La Batre,AL,30.401384,-88.24671
Fourmile,KY,36.871254,-83.829985
Gas City,IN,40.48684,-85.60772
Martin,KY,37.568873,-82.75937
Mcbrides,MI,43.355304,-85.04326
Lewiston,NY,43.169055,-79.02426
Evans City,PA,40.789672,-80.04848
Fannettsburg,PA,40.0724,-77.81148
Windsor,PA,39.92741,-76.56268
Midkiff,WV,38.159971,-82.12506
Glen Morgan,WV,37.72329,-81.17444
Bluemont,VA,39.080229,-77.87192
Cheltenham,MD,38.748872,-76.83075
Chokoloskee,FL,25.81528,-81.359902
Cane Valley,KY,37.121145,-85.370926
Kingsbury,IN,41.526628,-86.70041
Etna Green,IN,41.291767,-86.03216
Leavenworth,IN,38.200101,-86.36988
Jackson,IN,38.420839,-86.570962
Eastville,VA,37.353286,-75.94203
Boiceville,NY,42.001351,-74.2619
Bowman,SC,33.354403,-80.65134
Grady,NM,34.865507,-103.40619
Luke AFB,AZ,33.533985,-112.37688
Ashland,OR,42.169751,-122.61772
Yacolt,WA,45.843674,-122.39221
Woodbine,NJ,39.275059,-74.80041
Albertson,NY,40.769942,-73.65004
Lebanon,NH,43.642945,-72.24403
Solon,ME,44.940536,-69.80759
San German,PR,18.092807,-67.04524
Sandisfield,MA,42.088973,-73.12444
Pelham,TN,35.304582,-85.85456
Ebony,VA,36.554164,-78.01408
Upperco,MD,39.566103,-76.82125
Kershaw,SC,34.545825,-80.54807
Hemingway,SC,33.71239,-79.40387
Phippsburg,CO,40.218412,-106.94494
Knobel,AR,36.315305,-90.57906
Wallula,WA,46.059013,-118.88468
Virgin,UT,37.294867,-113.10279
Mullin,TX,31.561427,-98.73632
Groves,TX,29.947563,-93.91857
Magnolia,KY,37.415382,-85.71597
Tomah,WI,43.984412,-90.48416
Blue Earth,MN,43.630763,-94.10129
White Earth,MN,46.933961,-95.678375
Faulkton,SD,45.06623,-99.1345
Lyons,NE,41.948587,-96.45359
Genoa,IL,42.10028,-88.6906
Danvers,IL,40.528515,-89.19057
Donnellson,IL,39.017877,-89.46415
Breese,IL,38.620018,-89.5305
Sauk Rapids,MN,45.608178,-94.13838
Beardstown,IL,40.005505,-90.42314
Santa Rita Park,CA,37.186872,-120.650351
Fulton,MS,34.265985,-88.38409
Strongsville,OH,41.312752,-81.83197
Royal Center,IN,40.860779,-86.50183
Ramer,AL,32.07955,-86.14911
Hixson,TN,35.167987,-85.21158
Sparr,FL,29.326821,-82.104632
Indian Rocks Beach,FL,27.887923,-82.84703
Bates City,MO,38.980527,-94.07705
Camptown,PA,41.77197,-76.521266
Saint Peters,PA,40.186707,-75.728759
Walnut Grove,MN,44.249331,-95.46821
Herman,MN,45.800145,-96.13895
Breckenridge,MN,46.27324,-96.54888
Tatums,OK,34.481151,-97.46209
Pella,IA,41.411394,-92.91126
West Portsmouth,OH,38.743244,-83.05954
Lapaz,IN,41.458188,-86.3076
Greentown,IN,40.482338,-85.94279
Floyds Knobs,IN,38.345815,-85.89095
Montezuma,IA,41.581309,-92.53946
Greeley,IA,42.603334,-91.34528
Quasqueton,IA,42.394662,-91.75917
Ryan,IA,42.338694,-91.49604
Vining,IA,41.990295,-92.38059
Mount Olive,AL,33.665823,-86.87111
Inkster,ND,48.144073,-97.63321
Petersburg,ND,48.013283,-97.99298
Noonan,ND,48.857983,-103.03833
Lakeside,MT,48.005656,-114.24184
Closplint,KY,36.889259,-83.05265
Hinkle,KY,36.943114,-83.81984
Barryton,MI,43.747406,-85.16304
Woodville,OH,41.455129,-83.36565
Dale,SC,32.552652,-80.677001
Estill,SC,32.744565,-81.24794
Luray,SC,32.818844,-81.30864
Montezuma,GA,32.293293,-83.98913
Rouses Point,NY,44.990606,-73.37017
Saint Johnsville,NY,43.021223,-74.64537
Cassville,PA,40.274021,-78.04002
Lake Monroe,FL,28.827219,-81.332888
Hot Springs,VA,37.970734,-79.89283
Boxford,MA,42.677869,-71.00844
Casco,ME,43.952597,-70.51377
Old Town,ME,44.951551,-68.67889
Middlesex,NJ,40.574552,-74.50187
Hawthorne,NY,41.103664,-73.7958
Chittenden,VT,43.735819,-72.93145
Saddle Brook,NJ,40.904131,-74.09474
Huntington,MA,42.290209,-72.87942
Fremont,IA,41.214824,-92.43864
Beach,ND,47.077257,-103.93051
Fithian,IL,40.126299,-87.86871
Janesville,IL,39.374287,-88.244487
Seligman,MO,36.530992,-93.95233
Squires,MO,36.802445,-92.62563
Easton,KS,39.331919,-95.11389
Stella,NE,40.229899,-95.77517
Davilla,TX,30.785114,-97.28058
Batesville,TX,28.883474,-99.58416
Giddings,TX,30.182175,-96.93171
Quitaque,TX,34.362997,-101.05209
Grayville,IL,38.257064,-88.00353
Wynne,AR,35.229779,-90.83237
Kanarraville,UT,37.522753,-113.203633
Vaughn,WA,47.336226,-122.78309
Camas,WA,45.60916,-122.40547
Cheyenne Wells,CO,38.846982,-102.37913
Posey,CA,35.846291,-118.63298
Bishop,CA,36.626033,-117.218616
Hancock,WI,44.122177,-89.57305
Ward,SC,33.90529,-81.70607
Northfield,MN,44.459969,-93.16623
Cleves,OH,39.180358,-84.73783
Keene,OH,40.351271,-81.873607
Tate,GA,34.418116,-84.38462
Bellbrook,OH,39.640059,-84.0855
Hardyville,VA,37.551549,-76.39294
Trevorton,PA,40.780982,-76.67105
Pocono Lake,PA,41.144565,-75.55717
Villanova,PA,40.038477,-75.3473
Tuckahoe,NY,40.958689,-73.82363
Mid Hudson,NY,41.387822,-74.354699
Altamahaw,NC,36.185712,-79.50496
Goldston,NC,35.564257,-79.35011
Roxboro,NC,36.414739,-78.97375
Jump River,WI,45.206757,-90.484132
Elko,MN,44.571365,-93.36011
Byron,MN,44.024835,-92.6388
Jamestown,PA,41.506801,-80.46177
Groveland,NY,42.681361,-77.75302
Chatham,VA,36.836822,-79.45193
Dawes,WV,38.108987,-81.46418
Huttonsville,WV,38.671662,-79.98029
Wills Point,TX,32.725386,-96.00238
Eden,TX,31.201871,-99.90601
Daisetta,TX,30.112587,-94.64704
Powell,WY,44.789953,-108.86789
Dunnegan,MO,37.707827,-93.5614
Minneapolis,KS,39.131275,-97.70794
Kismet,KS,37.23521,-100.75208
Shiprock,NM,36.748026,-108.80023
Animas,NM,31.861247,-108.81515
Clayton,NM,36.387827,-103.22216
Springfield,AR,35.290158,-92.55715
Saint Paul,AR,35.82635,-93.73715
Columbus,ND,48.844129,-102.80485
Kinsman,IL,41.168761,-88.55792
Central City,IA,42.198823,-91.5075
Wrightstown,WI,44.325856,-88.16205
West Jefferson,NC,36.375468,-81.47784
Hancock,NY,41.985839,-75.28214
Mount Airy,MD,39.381295,-77.15867
Maryus,VA,37.28641,-76.404783
Creston,OH,40.976892,-81.90624
Strandquist,MN,48.472648,-96.5018
Elizabeth,IL,42.298773,-90.17778
Winslow,IL,42.475078,-89.81607
Chatham,IL,39.676558,-89.69902
Lovely,KY,37.810757,-82.39411
Dundee,MS,34.48647,-90.45124
Placitas,NM,35.303843,-106.44361
San Lorenzo,CA,37.678531,-122.13199
Holt,CA,37.889849,-121.253872
Patton,CA,34.839964,-115.967051
Santa Paula,CA,34.032383,-119.1343
Ashford,CT,41.895108,-72.17674
Walterboro,SC,32.89989,-80.67195
Jewell Ridge,VA,37.214471,-81.78967
Le Roy,WV,38.884,-81.53807
Fenwick,WV,38.224393,-80.61391
Blue Ridge,VA,37.373117,-79.79043
Ridgeview,WV,38.18125,-81.77755
Wharncliffe,WV,37.555503,-81.96819
Nimitz,WV,37.645397,-80.92422
Fayette,OH,41.66143,-84.29732
Avalon,WI,42.642661,-88.82547
Clayton,WI,45.319095,-92.13016
Garretson,SD,43.735778,-96.54332
Raynesford,MT,47.261238,-110.725
Kaneville,IL,41.936977,-88.420178
Calumet City,IL,41.614188,-87.54638
Lowellville,OH,41.046606,-80.54145
Arcadia,OH,41.117339,-83.52652
New Plymouth,OH,39.376504,-82.39503
Everest,KS,39.681813,-95.41505
Union,NE,40.820408,-95.89714
Hurst,IL,37.835684,-89.14346
Augusta,MO,38.590155,-90.89093
Ortonville,MI,42.84391,-83.43109
Mount Erie,IL,38.48679,-88.21636
S Coffeyville,OK,36.957786,-95.57108
Stringtown,OK,34.491359,-95.94157
Lostine,OR,45.464512,-117.44227
Leverett,MA,42.479839,-72.49879
Montague,MA,42.534976,-72.52522
Oldfort,TN,35.043475,-84.73957
Oysterville,WA,46.554,-124.02626
Pembina,ND,48.943042,-97.27924
Wesco,MO,37.858464,-91.426693
Purdy,MO,36.795164,-93.94164
Lansing,KS,39.258624,-94.89859
Circleville,KS,39.516144,-95.85396
Poplar Grove,IL,42.364394,-88.84665
Munising,MI,46.37503,-86.70615
Grasston,MN,45.842603,-93.11924
Crooks,SD,43.672525,-96.81757
Waggoner,IL,39.370091,-89.67132
Mound City,MO,40.148933,-95.23256
Peel,AR,36.427511,-92.76948
Saint Hedwig,TX,29.432262,-98.20151
Ledbetter,TX,30.186858,-96.78185
Motley,MN,46.362398,-94.63849
Northome,MN,47.821937,-94.18727
Hatton,ND,47.631,-97.48511
Midway,AR,36.389591,-92.48025
Dunlap,IA,41.856963,-95.61754
New Liberty,IA,41.720483,-90.86944
Montello,WI,43.792518,-89.34061
Scott City,MO,37.21183,-89.52687
Fontana,KS,38.404804,-94.85125
Bronson,KS,37.916575,-95.07063
Filley,NE,40.298643,-96.54833
Cicero,IL,41.844382,-87.7599
Kearny,AZ,33.09977,-110.97202
Maple,TX,33.855245,-102.95319
Orland,CA,39.760968,-122.218
Haines,OR,44.930122,-117.98289
Amargosa Valley,NV,36.52513,-116.46173
Montclair,CA,34.07041,-117.69938
Dime Box,TX,30.3555,-96.85437
Tallapoosa,GA,33.748838,-85.29304
Doctors Inlet,FL,30.105553,-81.768964
Belle Mina,AL,34.774907,-87.030479
Pleasantville,TN,35.679617,-87.65472
Alligator,MS,34.127564,-90.73281
Wilmot,OH,40.655909,-81.63929
Greensburg,IN,39.333248,-85.47579
Holland,KY,36.665767,-86.04006
Cowiche,WA,46.662006,-120.71558
Aguirre,PR,17.970112,-66.22291
Galloway,WI,44.900936,-89.7701
Coloma,WI,44.025668,-89.52124
Wallace,SD,45.084154,-97.47891
Meadow,SD,45.402823,-102.13021
Vanceburg,KY,38.530915,-83.38506
Homer,OH,40.132821,-82.561556
Destin,FL,30.661155,-86.594479
Fair Haven,MI,42.693915,-82.66859
Plymouth,MI,42.370837,-83.4856
Verbank,NY,41.721384,-73.7162
Sauquoit,NY,43.005669,-75.26202
Braddock Heights,MD,39.4203,-77.505098
Port Royal,VA,38.164219,-77.18217
Seabrook,NH,42.88439,-70.85466
Long Island,ME,43.692683,-70.15475
Otto,NY,42.357543,-78.807283
Stanfordville,NY,41.89187,-73.69888
Garrattsville,NY,42.64743,-75.17793
Franklin Square,NY,40.701702,-73.67562
Newburyport,MA,42.809891,-70.86363
Redvale,CO,38.153484,-108.43921
Tendoy,ID,44.926709,-113.68966
Solana Beach,CA,32.997543,-117.26087
Dolan Springs,AZ,35.607935,-114.30203
Genoa,NV,39.012361,-119.83288
Merrill,OR,42.025618,-121.58306
Byron,CA,37.847704,-121.60812
Miami,TX,35.724847,-100.6961
Friendship,WI,43.967604,-89.85287
Altenburg,MO,37.584014,-89.6032
Lakeville,NY,42.837786,-77.70625
Penryn,PA,40.0185,-76.297582
Lederach,PA,40.211896,-75.35586
Orlean,VA,38.741639,-77.977432
Manchester,MD,39.685569,-76.8505
Acton,ME,43.548123,-70.93189
Whitney,PA,40.253086,-79.40846
Middlebury Center,PA,41.86292,-77.31285
Barrington,NJ,39.868013,-75.05424
Windsor,NJ,40.242009,-74.58006
Wyatt,WV,39.440245,-80.35233
Elon College,NC,36.152742,-79.50839
Falkland,NC,35.69872,-77.5108
Carsonville,MI,43.420791,-82.6415
